,Bogota,Valle del Cauca,Antioquia,Bolivar,Huila,Meta,Risaralda,Norte de Santander,Caldas,Cundinamarca,Atlantico,Santander,Quindio,Tolima,Cauca,Magdalena,Cesar,San Andres y Providencia,Casanare,Nariño,Boyaca,Cordoba,Sucre,La Guajira,Choco,Amazonas,Caqueta,Putumayo,Arauca,Vaupes,Guainia,Vichada,Guaviare
2020-05-14,1.7120178412688691,1.6764600817913013,2.6700627292573706,2.1385581408099608,0.8755547361585485,0.8880633671332419,0.3487197811115026,0.6543034237347971,0.5087215226422277,2.4698802141684437,1.599152137423693,1.0000000000000036,2.4011684197977585,1.5385279315891491,1.6364732370746031,1.1205172435123973,0.24305890221614135,-0.3343425172605441,2.037511610152105,2.4174191471012225,3.1345603110198255,1.4000272142167827,,1.405825516225529,1.792664515993108,1.6360067958544882,1.0000000000000009,3.552501795115367,,,,,
2020-05-15,1.5724335125206483,1.9244033197504162,1.4970936383967413,2.3944606987444423,0.6198861530766919,0.9839357412093275,0.548347928944902,-1.6932064970643834,0.7477409229625014,2.4982837390666743,1.5424860373791853,4.673099702544875,1.6512802188885027,1.3907230336390732,1.608791567156345,1.7400888537989552,1.7569410977838622,,,1.9116575913115081,1.0000000000000018,1.3889138974990587,,1.0000000000000018,2.8050715672625124,1.9966210069239203,-0.6489624991893663,3.1581095175816176,,,,,
2020-05-16,1.5766160749666813,1.729737651848648,1.480047028700854,2.171840998917549,0.07074903477178296,0.9839172871457755,1.2276472922049235,,0.7431120586452469,2.2772384272130646,1.957334890057635,6.312854703868653,2.2181592778548156,0.7407333312586744,1.0000000000000018,1.0378890623684,1.71810612142571,,,1.6685620381425945,0.2744490498957983,1.0000000000000018,4.124009718398938,0.5941744837744745,1.875284997738671,1.0279906791007516,,,,,,,
2020-05-17,1.627884552291322,1.7656584081526905,1.5147638690192462,2.113168880988269,1.1365864492351143,0.9677790421640946,,,1.0,2.4138783616602693,1.7668583471279584,2.401168419797762,2.1205979074295094,1.0000000000000018,2.6820203657888912,0.9241190554292622,2.3343425172605548,,,2.141785533441711,1.5834177496079604,0.8068934901473028,5.710611312696983,,2.120597907429511,1.0836378192812415,1.8487447054300912,,,,,,
2020-05-18,1.7876148120907924,1.849513619339385,1.9287872739141037,2.084294141072453,1.0000000000000018,0.8866390567433218,0.5409424804781215,0.5691967786654493,1.5091470183922517,2.808964240720088,1.6730162073605728,1.0000000000000036,1.5283645917598578,1.1302334972723997,1.5185778035248907,1.188936740648387,2.2181592778548174,,,1.6531034916657,1.560074684591779,1.9399502397268051,1.0000000000000018,1.405825516225529,1.9463060758553983,1.193233432389155,,2.869439496743317,,,,,
2020-05-19,1.8185363656525073,1.5960908971152818,2.690941541136972,1.934820113303111,-0.88887045059119,0.9837303874775198,0.03409979918268835,0.09646070407400575,-0.5866015942980516,2.0504926032008006,1.6384486790216473,,2.0004254957500303,2.120597907429511,0.48142219647511286,1.4433088050155636,5.027549014324933,,-0.03751161015210158,1.672727278253138,1.0000000000000018,1.1806476677027078,2.869439496743317,1.7779779161673535,2.3093648121515304,1.082004790274107,,,,,,,
2020-05-20,1.788349855418387,1.7684156185675217,2.395179114893569,2.0921508113453378,1.154697706612188,1.1134922254618367,0.9999999999999991,1.903539295925996,1.815764713735664,2.8166291738433875,1.691676547314331,2.273604894880177,1.4746217234595385,2.4750472192095643,2.018630959953998,1.6744016114271236,5.772972217588306,,1.0000000000000018,1.722970610703273,2.679430411105715,1.8698449354980937,2.6489624991893748,1.737012268795909,3.014518515240974,1.144610711194364,0.1512552945699106,4.124009718398945,,,,,
2020-05-21,1.40214405063041,1.6167436514011282,2.372231579628947,2.1875246923270684,0.6888760850140603,0.9514730883291946,-1.753944119444765,1.0000000000000009,2.018630959953996,2.2284435653958257,1.659106757446371,4.245222596802546,-0.4750472192095687,1.0000000000000018,0.7522059206083931,1.409785352201581,8.15155873272387,-2.1240097183989395,-0.1205979074295076,0.98844407693365,0.7543796648872707,1.0000000000000018,,1.3544493117800611,2.17599964177834,1.4946886880769519,,,,,,,
2020-05-22,1.614339505377357,1.6520083048027967,4.349215646921685,1.424554616008777,-0.6686392417116522,1.0161943337895334,1.3010868730934861,,0.4999468435708927,2.1917477351879535,1.55553714060341,1.474621723459542,2.0004254957500303,1.734250655215602,1.9659002008173125,1.1672660278956517,4.01155931463725,-0.8694394967433126,,1.4773189588016695,1.2456203351127328,1.4970936383967288,2.4750472192095696,-0.8694394967433166,1.6482639525836031,1.8257507407377815,0.09646070407400575,,,10.704060527839234,,,
2020-05-23,1.6210223140643567,1.421688386232761,2.7299656181279897,2.016716953525414,0.4579968294703356,1.0323325778812773,0.6989131269065121,1.4308032213345525,0.7431120586452469,1.885352413902841,1.534331534985232,4.309442892899226,0.5087215226422153,0.8974354387109837,2.3343425172605485,1.4257638058523376,6.925185902272068,,-0.21815927785481382,1.4723869082261185,2.1673425251467204,1.7911709436867955,1.0000000000000009,1.7779779161673535,1.9785641546433084,0.9836257291275636,,,,,,,
2020-05-24,1.3862183965659174,1.505084260104157,1.5628898866925667,1.0506329665826577,,1.0000000000000018,1.5958346018631442,0.12471500226132548,1.5091470183922517,1.6849191854362546,1.5564854635330443,5.9195704157304485,,1.5054700649896269,2.2181592778548236,1.2240047788501744,1.2926935874703904,-1.1581095175816132,,2.269377203469517,0.6599023040333751,1.8939206078114648,2.3343425172605476,1.3733554591502601,2.2427508879016838,1.032729412919407,,-3.993449215142255,,,,,
2020-05-25,1.6197390561858764,1.3904166989183757,3.479514937530711,1.1424735432700537,0.8145668254997087,1.0322580787879119,1.5715079232835665,0.5409424804781295,1.0,1.6706783966357746,1.6694270404157168,2.706457446526521,1.4912784773577847,1.4878542386223526,1.5715079232835691,1.7418954219671399,7.7002232211197885,,,1.4752794482018494,0.884773012088786,1.5657335367302778,2.2181592778548165,2.063802697690914,2.1413725068789145,1.1220583145583358,,,,,,,
2020-05-26,1.404758808921878,1.4248980059777878,2.038887058401972,1.535774449690038,0.23268468907007644,0.9838802515294187,2.334342517260552,0.5253782765404624,1.2477940793916087,1.4527757792928861,1.5106694691044007,2.3134625730471665,2.3781610193855336,1.1904791287808987,1.3684423164432378,1.3860265766574091,2.257988607706052,,1.0000000000000018,1.4873316653220634,0.7666612652070377,1.0000000000000018,3.1581095175816136,1.0000000000000018,1.915989274514379,0.7630524123110476,,2.869439496743318,,6.6765115135143045,,,
2020-05-27,1.430279843152631,1.4123813580685933,1.697529065607739,1.1873337559906467,0.5999727857832209,1.0161197484705848,1.5000531564291064,0.5087215226422162,1.718106121425702,1.6855100647914325,1.516485083198103,1.4117943928881207,3.7695604066188766,0.6164143613664059,2.218159277854811,1.9619944956727196,3.032548137822973,,,1.4352682189804273,3.073822688639458,1.1379321502021558,1.965900200817324,1.0000000000000018,2.7522840013560934,0.9835100098721199,,,,,,,
2020-05-28,1.5130345034920776,1.5021227846389529,2.1114351751123497,1.161396417020761,-0.0531278973262328,0.9354093433308162,-0.5571588915431445,-0.03751161015210247,1.9035392959259951,1.9463060758553992,1.7206148572087807,1.2014423243294008,0.2629877312040927,0.3023467675297429,1.6512802188885107,1.0273170818376656,2.8989691427894613,,1.0000000000000018,1.637068462516332,0.2712109326152472,0.5820585159044693,8.70064871686981,0.654303423734798,2.221590229961187,0.6491463160771165,0.03409979918267769,,,,,,
2020-05-29,1.4886615040110822,1.398958430339615,2.0588197409927727,1.0195558070629573,-0.1388389523553233,0.9675925781216854,2.309364812151534,-0.12059790742950849,1.2170586115035142,1.9435148482756537,1.5942666946816226,1.777977916167357,-0.183803432392879,1.1018186306071218,2.0715610797126764,1.350355145937172,1.9576381763816109,,-0.334342517260545,1.5929905185623454,-0.7024998493270118,1.14070470194903,4.337754328229975,-0.09146158057596487,1.6632819341541545,0.9576399071684811,,,,,,,
2020-05-30,1.402662223141247,1.4197489385566513,1.5988693058830084,0.9765297514184681,0.7606779329697932,0.9512477742977588,1.4912784773577714,1.0000000000000009,0.7829413884964858,1.5589564737285793,1.650624496539952,1.9153586296799237,1.0,1.1010834716288116,1.9953429035722205,1.5991612028054867,3.075219991845433,,,1.3632374407957322,1.5908049628652776,1.5490899841459314,3.3387571852843267,1.3733554591502601,2.2061575625891674,1.016959420608158,,,,10.704060527839236,,,
2020-05-31,0.807798245146115,0.6619554077269605,1.5340500809192719,0.8266719560262317,-1.0778800716558221,-9.857254491903015,-1.0778800716558248,0.4041653981368558,0.7795230024460551,1.2847555793197225,0.9517201262224733,2.0248476563261377,1.0,1.3971897598090184,1.5385279315891491,-0.2251157997370754,1.2308650665918197,-14.380572041353531,-0.47504721920956694,0.4142085643911102,-0.7214639558876961,3.349108387234626,3.6122033781257716,2.063802697690914,1.4867234098049948,0.32286864854995834,-8.704060527839232,2.6489624991893765,,3.15810951758162,,,
2020-06-01,1.5156731986385044,1.9716016873550686,2.0106143876615903,1.2163268213180523,1.0000000000000018,1.0705291164194009,1.5490899841459411,1.0000000000000009,1.861810501992064,1.668353391736157,1.6853651193329187,2.9924271105235842,0.15125529456990972,2.0375116101521176,1.2616898621701438,1.220911881455514,1.418903518110696,,2.4750472192095705,1.0414815118292005,0.8685436351022577,1.988645940995351,5.322296743094585,0.654303423734798,2.1915584718279906,1.0532657586113015,,,,2.8694394967433188,10.704060527839234,,
2020-06-02,1.0192317883045678,1.0075983719640043,1.3822342220584005,0.858782775751262,0.4284920767164344,-15.902599170420713,2.0375116101521087,-0.9566671932522226,-0.5448728003641143,1.366281604591232,1.0481626745524304,2.8694394967433112,0.09646070407400487,-0.7401680334860785,1.3835856386335976,0.8346437470031827,1.0317100928319292,,,0.8333313649115333,0.598058517645967,2.8826907991997537,6.080676911651167,9.422119818482368,1.5457101104724167,-0.20205806848949592,-3.7106113126969813,,,,,,
2020-06-03,0.8931519087569146,1.1998687144628342,1.3957436941089547,1.0,-0.21815927785482003,-2.0068542230117075,2.197310428134263,1.6830622983720511,2.3343425172605468,1.2226195317308628,1.1715947321401723,1.6114508890372754,0.5253782765404615,1.6044104061129207,0.6164143613664059,1.0276953601694796,1.1574819755022023,6.676511513514306,-3.993449215142256,0.9159156631570333,-0.88887045059119,1.8977433943735456,2.4445793072932247,1.0000000000000036,1.05622497516846,-1.0108408374106652,-2.124009718398936,-0.6489624991893703,,2.6489624991893765,,,
2020-06-04,1.0920567533643055,1.074686760218892,1.3041055240556982,0.9367766354262095,0.34871978111150526,1.1450790184976558,1.8891876801125553,2.869439496743319,1.0,1.635655217266609,1.3370059128057479,1.5858595390970116,-0.0004254957500302581,1.1958073876463597,1.0000000000000018,1.2196123463477981,,,,0.9408390305860923,1.608791567156345,1.6789208991405467,4.924227512158227,0.8068934901473046,1.1950280295032591,-0.10110511462353777,4.124009718398936,-0.8694394967433121,,,,,
2020-06-05,1.048752225702236,1.331245736073953,1.0000000000000018,0.9086132699406768,-3.7106113126969795,0.708322783360213,1.6316860939265814,-0.2181592778548147,-1.0524486386862488,1.116764646827062,1.2237037068186831,2.3134625730471665,0.47163540824014216,1.8487447054300858,0.7383101378298598,0.6413596988157888,1.1247224284475354,-14.380572041353533,-3.7106113126969795,0.7952431509342954,1.0000000000000018,1.4081921800803805,2.3814013850984157,0.8041926123536456,2.2434986512881707,0.2571201703470436,-2.124009718398936,-1.1581095175816127,,,,,10.704060527839234
2020-06-06,1.152542106301615,1.0616980907834304,1.555763536349854,1.0596676567346286,2.752284001356087,1.1465981981421365,0.9999999999999991,2.789667201138384,1.2434843979661636,1.01162308078385,1.2955254849432913,2.3912146333848554,,1.271853201999427,1.0000000000000018,1.0279162604961023,1.0928180195413795,,-2.124009718398934,0.870489363189888,0.5459061394558447,1.318195515085785,2.7633337256866017,1.5793930262799698,1.0252935931492875,0.6132350721509674,,,,,,,
2020-06-07,0.8607245438093418,0.6813466101369734,1.0222222268880206,0.6787929079313706,-0.2932264818342123,2.120597907429511,,2.0774545759058007,1.2393220670302085,0.8598820664242508,0.9471006491677914,1.1879222846499768,-0.12059790742950938,0.6363431903543528,,0.7750955649467173,0.9381897450723695,,,0.541520741976317,0.37068056992827714,1.3111239149859433,2.786353199465914,0.8095208712190942,0.8730725666714534,-0.12931521779832522,,3.158109517581619,,,-8.704060527839234,,
2020-06-08,0.8860880279708478,0.5290824702384818,1.4908956342003918,0.8077960172234278,3.477029914227095,1.0000000000000018,1.4058255162255326,3.8093897364701164,1.466709883746283,1.0819057914944645,0.8235874093550359,1.9035392959260005,,0.9075904235610714,1.1314563648977458,0.943204790261392,1.0926133476620645,,,0.11198772865751039,1.160001741530726,1.454093860544159,1.641333504438121,0.4125012126135612,0.8976229441519905,0.1680721134087868,-3.027549014324931,,,,,,
2020-06-09,0.9180630808275776,1.0229696524044414,0.7075328843945332,1.0123474945531399,-1.4770299142270913,0.16807211340879924,1.1985848898873845,2.2181592778548165,0.7685897726830468,1.0698255811545545,1.1866010781043181,1.7661485956494616,,2.241318919199186,,0.9143728217559044,1.0307354678881104,,,1.047667734167776,0.8399982584692776,1.0742707312157087,1.479264402991392,1.198584889887389,0.9742883306977781,0.8640032479133772,,-1.1581095175816127,,,,,6.6765115135143045
2020-06-10,0.5737251284082543,0.7880207265309203,0.8126693813124142,0.7635148986421036,-0.42495772033919277,-4.116436828922513,1.9527484854302175,0.6056077224662513,0.7647003435706701,0.6473365164001779,1.1176477511492893,0.9169137027225993,0.4041653981368549,1.2522590770375004,0.6018689055125357,0.14409600011576273,0.9384614393774697,,,0.7890371040694184,-0.3504437266258691,0.9257292687842948,1.9119502303934617,,0.9225804478675457,-0.12186332976507153,,,,,,,
2020-06-11,0.8591241499528603,0.9025744154597497,0.9109694932839165,1.008365700876336,,0.7925887990080245,1.363656809645648,1.3943922775337505,0.7606779329697915,0.8202799453504666,0.9412997043595093,1.2477940793916265,,0.7477409229625032,1.2666747295897238,0.6299344010458174,0.719679177748489,,4.124009718398938,0.8249977213007558,0.8216536391159845,0.9253331563449283,0.9367944750366259,,1.0258541163043162,0.9175012344598805,,,,,,,
2020-06-12,0.8671197662143957,0.7275333548316176,0.9664670498366341,0.8739865479743507,,0.35866649556188257,0.9999999999999991,0.6056077224662513,,0.7198688618373952,0.7915594250874891,,,0.9148933549306602,0.867297584636388,0.8744386202413583,0.9685039237237874,,,0.5728650611441903,,1.0000000000000018,1.0632055249633776,,0.8962958221099342,0.09425406840074757,,,,,,,
2020-06-13,0.875358392360587,0.91199971025679,0.9775999952213272,0.9280856554392294,,,,,0.7565156020338364,0.9012341582815369,0.819726658843746,,,,0.8660276857738936,0.9684329065807553,0.9684329065807571,,,0.7043938231815048,,,,,0.9478584127262462,0.8758699911210268,,,,,,,
